state,date,qty_cases,qty_new_cases,cumm_qty_new_cases_14d,category
PI,2020-10-25,94423,188,2598,prediction
PI,2020-10-26,94611,188,2603,prediction
PI,2020-10-27,94800,189,2608,prediction
PI,2020-10-28,94989,189,2613,prediction
PI,2020-10-29,95178,189,2618,prediction
PI,2020-10-30,95368,190,2623,prediction
PI,2020-10-31,95558,190,2628,prediction
PI,2020-11-01,95749,191,2634,prediction
PR,2020-03-12,6,6,6,real
PR,2020-03-13,6,0,6,real
PR,2020-03-14,6,0,6,real
PR,2020-03-15,6,0,6,real
PR,2020-03-16,6,0,6,real
PR,2020-03-17,12,6,12,real
PR,2020-03-18,14,2,14,real
PR,2020-03-19,24,10,24,real
PR,2020-03-20,37,13,37,real
PR,2020-03-21,44,7,44,real
PR,2020-03-22,54,10,54,real
PR,2020-03-23,64,10,64,real
PR,2020-03-24,73,9,73,real
PR,2020-03-25,101,28,101,real
PR,2020-03-26,110,9,104,real
PR,2020-03-27,125,15,119,real
PR,2020-03-28,137,12,131,real
PR,2020-03-29,152,15,146,real
PR,2020-03-30,164,12,158,real
PR,2020-03-31,187,23,175,real
PR,2020-04-01,231,44,217,real
PR,2020-04-02,259,28,235,real
PR,2020-04-03,307,48,270,real
PR,2020-04-04,401,94,357,real
PR,2020-04-05,445,44,391,real
PR,2020-04-06,466,21,402,real
PR,2020-04-07,511,45,438,real
PR,2020-04-08,550,39,449,real
PR,2020-04-09,621,71,511,real
PR,2020-04-10,653,32,528,real
PR,2020-04-11,688,35,551,real
PR,2020-04-12,747,59,595,real
PR,2020-04-13,768,21,604,real
PR,2020-04-14,803,35,616,real
PR,2020-04-15,816,13,585,real
PR,2020-04-16,847,31,588,real
PR,2020-04-17,889,42,582,real
PR,2020-04-18,960,71,559,real
PR,2020-04-19,962,2,517,real
PR,2020-04-20,1018,56,552,real
PR,2020-04-21,1039,21,528,real
PR,2020-04-22,1077,38,527,real
PR,2020-04-23,1096,19,475,real
PR,2020-04-24,1133,37,480,real
PR,2020-04-25,1153,20,465,real
PR,2020-04-26,1169,16,422,real
PR,2020-04-27,1201,32,433,real
PR,2020-04-28,1286,85,483,real
PR,2020-04-29,1364,78,548,real
PR,2020-04-30,1423,59,576,real
PR,2020-05-01,1464,41,575,real
PR,2020-05-02,1510,46,550,real
PR,2020-05-03,1533,23,571,real
PR,2020-05-04,1581,48,563,real
PR,2020-05-05,1608,27,569,real
PR,2020-05-06,1647,39,570,real
PR,2020-05-07,1678,31,582,real
PR,2020-05-08,1734,56,601,real
PR,2020-05-09,1809,75,656,real
PR,2020-05-10,1859,50,690,real
PR,2020-05-11,1873,14,672,real
PR,2020-05-12,1930,57,644,real
PR,2020-05-13,2023,93,659,real
PR,2020-05-14,2091,68,668,real
PR,2020-05-15,2167,76,703,real
PR,2020-05-16,2272,105,762,real
PR,2020-05-17,2316,44,783,real
PR,2020-05-18,2390,74,809,real
PR,2020-05-19,2519,129,911,real
PR,2020-05-20,2525,6,878,real
PR,2020-05-21,2525,0,847,real
PR,2020-05-22,2525,0,791,real
PR,2020-05-23,2525,0,716,real
PR,2020-05-24,3260,735,1401,real
PR,2020-05-25,3384,124,1511,real
PR,2020-05-26,3567,183,1637,real
PR,2020-05-27,3768,201,1745,real
PR,2020-05-28,4041,273,1950,real
PR,2020-05-29,4300,259,2133,real
PR,2020-05-30,4303,3,2031,real
PR,2020-05-31,4752,449,2436,real
PR,2020-06-01,4900,148,2510,real
PR,2020-06-02,5235,335,2716,real
PR,2020-06-03,5567,332,3042,real
PR,2020-06-04,5895,328,3370,real
PR,2020-06-05,5494,-401,2969,real
PR,2020-06-06,5895,401,3370,real
PR,2020-06-07,5895,0,2635,real
PR,2020-06-08,7121,1226,3737,real
PR,2020-06-09,7410,289,3843,real
PR,2020-06-10,7934,524,4166,real
PR,2020-06-11,8569,635,4528,real
PR,2020-06-12,8818,249,4518,real
PR,2020-06-13,9353,535,5050,real
PR,2020-06-14,9706,353,4954,real
PR,2020-06-15,9839,133,4939,real
PR,2020-06-16,10690,851,5455,real
PR,2020-06-17,11225,535,5658,real
PR,2020-06-18,12059,834,6164,real
PR,2020-06-19,12932,873,7438,real
PR,2020-06-20,13821,889,7926,real
PR,2020-06-21,14501,680,8606,real
PR,2020-06-22,15124,623,8003,real
PR,2020-06-23,15853,729,8443,real
PR,2020-06-24,16963,1110,9029,real
PR,2020-06-25,17822,859,9253,real
PR,2020-06-26,18672,850,9854,real
PR,2020-06-27,19819,1147,10466,real
PR,2020-06-28,20742,923,11036,real
PR,2020-06-29,21326,584,11487,real
PR,2020-06-30,22877,1551,12187,real
PR,2020-07-01,24225,1348,13000,real
PR,2020-07-02,26304,2079,14245,real
PR,2020-07-03,26309,5,13377,real
PR,2020-07-04,26309,0,12488,real
PR,2020-07-05,26309,0,11808,real
PR,2020-07-06,32770,6461,17646,real
PR,2020-07-07,34309,1539,18456,real
PR,2020-07-08,35715,1406,18752,real
PR,2020-07-09,37424,1709,19602,real
PR,2020-07-10,39512,2088,20840,real
PR,2020-07-11,39523,11,19704,real
PR,2020-07-12,42537,3014,21795,real
PR,2020-07-13,43582,1045,22256,real
PR,2020-07-14,43588,6,20711,real
PR,2020-07-15,43588,0,19363,real
PR,2020-07-16,43588,0,17284,real
PR,2020-07-17,51321,7733,25012,real
PR,2020-07-18,53553,2232,27244,real
PR,2020-07-19,53556,3,27247,real
PR,2020-07-20,55909,2353,23139,real
PR,2020-07-21,55912,3,21603,real
PR,2020-07-22,59927,4015,24212,real
PR,2020-07-23,59934,7,22510,real
PR,2020-07-24,59934,0,20422,real
PR,2020-07-25,59934,0,20411,real
PR,2020-07-26,59934,0,17397,real
PR,2020-07-27,59934,0,16352,real
PR,2020-07-28,59934,0,16346,real
PR,2020-07-29,59934,0,16346,real
PR,2020-07-30,59934,0,16346,real
PR,2020-07-31,59934,0,8613,real
PR,2020-08-01,59934,0,6381,real
PR,2020-08-02,59934,0,6378,real
PR,2020-08-03,59934,0,4025,real
PR,2020-08-04,59934,0,4022,real
PR,2020-08-05,59934,0,7,real
PR,2020-08-06,59276,-658,-658,real
PR,2020-08-07,88899,29623,28965,real
PR,2020-08-08,88903,4,28969,real
PR,2020-08-09,88903,0,28969,real
PR,2020-08-10,94373,5470,34439,real
PR,2020-08-11,95943,1570,36009,real
PR,2020-08-12,97785,1842,37851,real
PR,2020-08-13,99667,1882,39733,real
PR,2020-08-14,101844,2177,41910,real
PR,2020-08-15,103771,1927,43837,real
PR,2020-08-16,105106,1335,45172,real
PR,2020-08-17,106379,1273,46445,real
PR,2020-08-18,108237,1858,48303,real
PR,2020-08-19,109896,1659,49962,real
PR,2020-08-20,112245,2349,52969,real
PR,2020-08-21,114588,2343,25689,real
PR,2020-08-22,116848,2260,27945,real
PR,2020-08-23,117959,1111,29056,real
PR,2020-08-24,119004,1045,24631,real
PR,2020-08-25,120537,1533,24594,real
PR,2020-08-26,122241,1704,24456,real
PR,2020-08-27,124074,1833,24407,real
PR,2020-08-28,126964,2890,25120,real
PR,2020-08-29,126964,0,23193,real
PR,2020-08-30,126964,0,21858,real
PR,2020-08-31,131906,4942,25527,real
PR,2020-09-01,133574,1668,25337,real
PR,2020-09-02,135609,2035,25713,real
PR,2020-09-03,137865,2256,25620,real
PR,2020-09-04,139780,1915,25192,real
PR,2020-09-05,141648,1868,24800,real
PR,2020-09-06,143074,1426,25115,real
PR,2020-09-07,143853,779,24849,real
PR,2020-09-08,145257,1404,24720,real
PR,2020-09-09,146333,1076,24092,real
PR,2020-09-10,148333,2000,24259,real
PR,2020-09-11,150668,2335,23704,real
PR,2020-09-12,151812,1144,24848,prediction
PR,2020-09-13,152883,1071,25919,prediction
PR,2020-09-14,153948,1065,22042,prediction
PR,2020-09-15,154764,816,21190,prediction
PR,2020-09-16,155182,418,19573,prediction
PR,2020-09-17,155492,310,17627,prediction
PR,2020-09-18,155802,310,16022,prediction
PR,2020-09-19,156113,311,14465,prediction
PR,2020-09-20,156425,312,13351,prediction
PR,2020-09-21,156737,312,12884,prediction
PR,2020-09-22,157050,313,11793,prediction
PR,2020-09-23,157364,314,11031,prediction
PR,2020-09-24,157678,314,9345,prediction
PR,2020-09-25,157993,315,7325,prediction
PR,2020-09-26,158308,315,6496,prediction
PR,2020-09-27,158624,316,5741,prediction
PR,2020-09-28,158941,317,4993,prediction
PR,2020-09-29,159258,317,4494,prediction
PR,2020-09-30,159576,318,4394,prediction
PR,2020-10-01,159895,319,4403,prediction
PR,2020-10-02,160214,319,4412,prediction
PR,2020-10-03,160534,320,4421,prediction
PR,2020-10-04,160855,321,4430,prediction
PR,2020-10-05,161176,321,4439,prediction
PR,2020-10-06,161498,322,4448,prediction
PR,2020-10-07,161820,322,4456,prediction
PR,2020-10-08,162143,323,4465,prediction
PR,2020-10-09,162467,324,4474,prediction
PR,2020-10-10,162791,324,4483,prediction
PR,2020-10-11,163116,325,4492,prediction
PR,2020-10-12,163442,326,4501,prediction
PR,2020-10-13,163768,326,4510,prediction
PR,2020-10-14,164095,327,4519,prediction
PR,2020-10-15,164423,328,4528,prediction
PR,2020-10-16,164751,328,4537,prediction
PR,2020-10-17,165080,329,4546,prediction
PR,2020-10-18,165410,330,4555,prediction
PR,2020-10-19,165740,330,4564,prediction
PR,2020-10-20,166071,331,4573,prediction
PR,2020-10-21,166403,332,4583,prediction
PR,2020-10-22,166735,332,4592,prediction
PR,2020-10-23,167068,333,4601,prediction
PR,2020-10-24,167402,334,4611,prediction
PR,2020-10-25,167736,334,4620,prediction
PR,2020-10-26,168071,335,4629,prediction
PR,2020-10-27,168407,336,4639,prediction
PR,2020-10-28,168743,336,4648,prediction
PR,2020-10-29,169080,337,4657,prediction
PR,2020-10-30,169418,338,4667,prediction
PR,2020-10-31,169756,338,4676,prediction
PR,2020-11-01,170095,339,4685,prediction
RJ,2020-03-05,1,1,1,real
RJ,2020-03-06,1,0,1,real
RJ,2020-03-07,2,1,2,real
RJ,2020-03-08,3,1,3,real
RJ,2020-03-09,8,5,8,real
RJ,2020-03-10,8,0,8,real
RJ,2020-03-11,13,5,13,real
RJ,2020-03-12,16,3,16,real
RJ,2020-03-13,19,3,19,real
RJ,2020-03-14,24,5,24,real
RJ,2020-03-15,24,0,24,real
RJ,2020-03-16,31,7,31,real
RJ,2020-03-17,31,0,31,real
RJ,2020-03-18,63,32,63,real
RJ,2020-03-19,66,3,65,real
RJ,2020-03-20,109,43,108,real
RJ,2020-03-21,110,1,108,real
RJ,2020-03-22,186,76,183,real
RJ,2020-03-23,233,47,225,real
RJ,2020-03-24,305,72,297,real
RJ,2020-03-25,370,65,357,real
RJ,2020-03-26,421,51,405,real
RJ,2020-03-27,494,73,475,real
RJ,2020-03-28,558,64,534,real
RJ,2020-03-29,600,42,576,real
RJ,2020-03-30,657,57,626,real
RJ,2020-03-31,708,51,677,real
RJ,2020-04-01,832,124,769,real
RJ,2020-04-02,992,160,926,real
RJ,2020-04-03,1074,82,965,real
RJ,2020-04-04,1246,172,1136,real
RJ,2020-04-05,1394,148,1208,real
RJ,2020-04-06,1461,67,1228,real
RJ,2020-04-07,1688,227,1383,real
RJ,2020-04-08,1938,250,1568,real
RJ,2020-04-09,2214,276,1793,real
RJ,2020-04-10,2464,250,1970,real
RJ,2020-04-11,2607,143,2049,real
RJ,2020-04-12,2855,248,2255,real
RJ,2020-04-13,3221,366,2564,real
RJ,2020-04-14,3410,189,2702,real
RJ,2020-04-15,3744,334,2912,real
RJ,2020-04-16,3944,200,2952,real
RJ,2020-04-17,4349,405,3275,real
RJ,2020-04-18,4539,190,3293,real
RJ,2020-04-19,4677,138,3283,real
RJ,2020-04-20,4902,225,3441,real
RJ,2020-04-21,5309,407,3621,real
RJ,2020-04-22,5552,243,3614,real
RJ,2020-04-23,6174,622,3960,real
RJ,2020-04-24,6282,108,3818,real
RJ,2020-04-25,6828,546,4221,real
RJ,2020-04-26,7111,283,4256,real
RJ,2020-04-27,7944,833,4723,real
RJ,2020-04-28,8502,558,5092,real
RJ,2020-04-29,8869,367,5125,real
RJ,2020-04-30,9453,584,5509,real
RJ,2020-05-01,10166,713,5817,real
RJ,2020-05-02,10546,380,6007,real
RJ,2020-05-03,11139,593,6462,real
RJ,2020-05-04,11721,582,6819,real
RJ,2020-05-05,12391,670,7082,real
RJ,2020-05-06,13295,904,7743,real
RJ,2020-05-07,14156,861,7982,real
RJ,2020-05-08,15741,1585,9459,real
RJ,2020-05-09,16929,1188,10101,real
RJ,2020-05-10,17062,133,9951,real
RJ,2020-05-11,17939,877,9995,real
RJ,2020-05-12,18486,547,9984,real
RJ,2020-05-13,18728,242,9859,real
RJ,2020-05-14,19467,739,10014,real
RJ,2020-05-15,19987,520,9821,real
RJ,2020-05-16,21601,1614,11055,real
RJ,2020-05-17,22238,637,11099,real
RJ,2020-05-18,26665,4427,14944,real
RJ,2020-05-19,27805,1140,15414,real
RJ,2020-05-20,27816,11,14521,real
RJ,2020-05-21,27816,0,13660,real
RJ,2020-05-22,33589,5773,17848,real
RJ,2020-05-23,33605,16,16676,real
RJ,2020-05-24,37912,4307,20850,real
RJ,2020-05-25,39298,1386,21359,real
RJ,2020-05-26,40024,726,21538,real
RJ,2020-05-27,42398,2374,23670,real
RJ,2020-05-28,42859,461,23392,real
RJ,2020-05-29,47946,5087,27959,real
RJ,2020-05-30,52420,4474,30819,real
RJ,2020-05-31,53388,968,31150,real
RJ,2020-06-01,54530,1142,27865,real
RJ,2020-06-02,56732,2202,28927,real
RJ,2020-06-03,59240,2508,31424,real
RJ,2020-06-04,60932,1692,33116,real
RJ,2020-06-05,63066,2134,29477,real
RJ,2020-06-06,64533,1467,30928,real
RJ,2020-06-07,67756,3223,29844,real
RJ,2020-06-08,69499,1743,30201,real
RJ,2020-06-09,72979,3480,32955,real
RJ,2020-06-10,74373,1394,31975,real
RJ,2020-06-11,75775,1402,32916,real
RJ,2020-06-12,77784,2009,29838,real
RJ,2020-06-13,78836,1052,26416,real
RJ,2020-06-14,79572,736,26184,real
RJ,2020-06-15,80946,1374,26416,real
RJ,2020-06-16,83343,2397,26611,real
RJ,2020-06-17,86963,3620,27723,real
RJ,2020-06-18,87317,354,26385,real
RJ,2020-06-19,93378,6061,30312,real
RJ,2020-06-20,95537,2159,31004,real
RJ,2020-06-21,96133,596,28377,real
RJ,2020-06-22,97572,1439,28073,real
RJ,2020-06-23,100869,3297,27890,real
RJ,2020-06-24,103493,2624,29120,real
RJ,2020-06-25,105897,2404,30122,real
RJ,2020-06-26,108497,2600,30713,real
RJ,2020-06-27,108803,306,29967,real
RJ,2020-06-28,111298,2495,31726,real
RJ,2020-06-29,111883,585,30937,real
RJ,2020-06-30,112611,728,29268,real
RJ,2020-07-01,115278,2667,28315,real
RJ,2020-07-02,116823,1545,29506,real
RJ,2020-07-03,117129,306,23751,real
RJ,2020-07-04,120440,3311,24903,real
RJ,2020-07-05,121292,852,25159,real
RJ,2020-07-06,121879,587,24307,real
RJ,2020-07-07,124086,2207,23217,real
RJ,2020-07-08,126329,2243,22836,real
RJ,2020-07-09,128324,1995,22427,real
RJ,2020-07-10,128629,305,20132,real
RJ,2020-07-11,129675,1046,20872,real
RJ,2020-07-12,129684,9,18386,real
RJ,2020-07-13,132044,2360,20161,real
RJ,2020-07-14,132822,778,20211,real
RJ,2020-07-15,134449,1627,19171,real
RJ,2020-07-16,134573,124,17750,real
RJ,2020-07-17,135230,657,18101,real
RJ,2020-07-18,135697,467,15257,real
RJ,2020-07-19,135697,0,14405,real
RJ,2020-07-20,141005,5308,19126,real
RJ,2020-07-21,145121,4116,21035,real
RJ,2020-07-22,148623,3502,22294,real
RJ,2020-07-23,151549,2926,23225,real
RJ,2020-07-24,154879,3330,26250,real
RJ,2020-07-25,155693,814,26018,real
RJ,2020-07-26,156325,632,26641,real
RJ,2020-07-27,157834,1509,25790,real
RJ,2020-07-28,158268,434,25446,real
RJ,2020-07-29,161647,3379,27198,real
RJ,2020-07-30,163642,1995,29069,real
RJ,2020-07-31,165495,1853,30265,real
RJ,2020-08-01,167213,1718,31516,real
RJ,2020-08-02,167225,12,31528,real
RJ,2020-08-03,168064,839,27059,real
RJ,2020-08-04,168911,847,23790,real
RJ,2020-08-05,172679,3768,24056,real
RJ,2020-08-06,174064,1385,22515,real
RJ,2020-08-07,175696,1632,20817,real
RJ,2020-08-08,178524,2828,22831,real
RJ,2020-08-09,178709,185,22384,real
RJ,2020-08-10,180016,1307,22182,real
RJ,2020-08-11,182563,2547,24295,real
RJ,2020-08-12,185610,3047,23963,real
RJ,2020-08-13,188085,2475,24443,real
RJ,2020-08-14,189891,1806,24396,real
RJ,2020-08-15,190614,723,23401,real
RJ,2020-08-16,194279,3665,27054,real
RJ,2020-08-17,194651,372,26587,real
RJ,2020-08-18,199480,4829,30569,real
RJ,2020-08-19,202993,3513,30314,real
RJ,2020-08-20,205916,2923,31852,real
RJ,2020-08-21,207036,1120,31340,real
RJ,2020-08-22,210464,3428,31940,real
RJ,2020-08-23,210948,484,32239,real
RJ,2020-08-24,211360,412,31344,real
RJ,2020-08-25,214003,2643,31440,real
RJ,2020-08-26,216675,2672,31065,real
RJ,2020-08-27,219198,2523,31113,real
RJ,2020-08-28,219198,0,29307,real
RJ,2020-08-29,222957,3759,32343,real
RJ,2020-08-30,223302,345,29023,real
RJ,2020-08-31,223631,329,28980,real
RJ,2020-09-01,226800,3169,27320,real
RJ,2020-09-02,228332,1532,25339,real
RJ,2020-09-03,230271,1939,24355,real
RJ,2020-09-04,232489,2218,25453,real
RJ,2020-09-05,232747,258,22283,real
RJ,2020-09-06,232818,71,21870,real
RJ,2020-09-07,233052,234,21692,real
RJ,2020-09-08,233373,321,19370,real
RJ,2020-09-09,233873,500,17198,real
RJ,2020-09-10,234813,940,15615,real
RJ,2020-09-11,240453,5640,21255,real
RJ,2020-09-12,240776,323,17819,real
RJ,2020-09-13,241702,926,18400,prediction
RJ,2020-09-14,242734,1032,19103,prediction
RJ,2020-09-15,243786,1052,16986,prediction
RJ,2020-09-16,244273,487,15941,prediction
RJ,2020-09-17,244761,488,14490,prediction
RJ,2020-09-18,245250,489,12761,prediction
RJ,2020-09-19,245740,490,12993,prediction
RJ,2020-09-20,246231,491,13413,prediction
RJ,2020-09-21,246723,492,13671,prediction
RJ,2020-09-22,247216,493,13843,prediction
RJ,2020-09-23,247710,494,13837,prediction
RJ,2020-09-24,248205,495,13392,prediction
RJ,2020-09-25,248701,496,8248,prediction
RJ,2020-09-26,249198,497,8422,prediction
RJ,2020-09-27,249696,498,7994,prediction
RJ,2020-09-28,250195,499,7461,prediction
RJ,2020-09-29,250695,500,6909,prediction
RJ,2020-09-30,251196,501,6923,prediction
RJ,2020-10-01,251698,502,6937,prediction
RJ,2020-10-02,252201,503,6951,prediction
RJ,2020-10-03,252705,504,6965,prediction
RJ,2020-10-04,253210,505,6979,prediction
RJ,2020-10-05,253716,506,6993,prediction
RJ,2020-10-06,254223,507,7007,prediction
RJ,2020-10-07,254731,508,7021,prediction
RJ,2020-10-08,255240,509,7035,prediction
RJ,2020-10-09,255750,510,7049,prediction
RJ,2020-10-10,256261,511,7063,prediction
RJ,2020-10-11,256773,512,7077,prediction
RJ,2020-10-12,257286,513,7091,prediction
RJ,2020-10-13,257800,514,7105,prediction
RJ,2020-10-14,258315,515,7119,prediction
RJ,2020-10-15,258831,516,7133,prediction
RJ,2020-10-16,259348,517,7147,prediction
RJ,2020-10-17,259866,518,7161,prediction
RJ,2020-10-18,260385,519,7175,prediction
RJ,2020-10-19,260905,520,7189,prediction
RJ,2020-10-20,261426,521,7203,prediction
RJ,2020-10-21,261948,522,7217,prediction
RJ,2020-10-22,262471,523,7231,prediction
RJ,2020-10-23,262995,524,7245,prediction
RJ,2020-10-24,263520,525,7259,prediction
RJ,2020-10-25,264047,527,7274,prediction
RJ,2020-10-26,264575,528,7289,prediction
RJ,2020-10-27,265104,529,7304,prediction
RJ,2020-10-28,265634,530,7319,prediction
RJ,2020-10-29,266165,531,7334,prediction
RJ,2020-10-30,266697,532,7349,prediction
RJ,2020-10-31,267230,533,7364,prediction
RJ,2020-11-01,267764,534,7379,prediction
RN,2020-03-15,1,1,1,real
RN,2020-03-16,1,0,1,real
RN,2020-03-17,1,0,1,real
RN,2020-03-18,1,0,1,real
RN,2020-03-19,1,0,1,real
RN,2020-03-20,1,0,1,real
RN,2020-03-21,9,8,9,real
RN,2020-03-22,9,0,9,real
RN,2020-03-23,13,4,13,real
RN,2020-03-24,14,1,14,real
RN,2020-03-25,14,0,14,real
RN,2020-03-26,19,5,19,real
RN,2020-03-27,28,9,28,real
RN,2020-03-28,45,17,45,real
RN,2020-03-29,67,22,66,real
RN,2020-03-30,75,8,74,real
RN,2020-03-31,82,7,81,real
RN,2020-04-01,93,11,92,real
RN,2020-04-02,105,12,104,real
RN,2020-04-03,176,71,175,real
RN,2020-04-04,215,39,206,real
RN,2020-04-05,242,27,233,real
RN,2020-04-06,246,4,233,real
RN,2020-04-07,254,8,240,real
RN,2020-04-08,262,8,248,real
RN,2020-04-09,262,0,243,real
RN,2020-04-10,263,1,235,real
RN,2020-04-11,289,26,244,real
RN,2020-04-12,341,52,274,real
RN,2020-04-13,376,35,301,real
RN,2020-04-14,399,23,317,real
RN,2020-04-15,401,2,308,real
RN,2020-04-16,463,62,358,real
RN,2020-04-17,516,53,340,real
RN,2020-04-18,561,45,346,real
RN,2020-04-19,566,5,324,real
RN,2020-04-20,608,42,362,real
RN,2020-04-21,646,38,392,real
RN,2020-04-22,708,62,446,real
RN,2020-04-23,754,46,492,real
RN,2020-04-24,781,27,518,real
RN,2020-04-25,784,3,495,real
RN,2020-04-26,784,0,443,real
RN,2020-04-27,857,73,481,real
RN,2020-04-28,1086,229,687,real
RN,2020-04-29,1177,91,776,real
RN,2020-04-30,1185,8,722,real
RN,2020-05-01,1185,0,669,real
RN,2020-05-02,1185,0,624,real
RN,2020-05-03,1423,238,857,real
RN,2020-05-04,1538,115,930,real
RN,2020-05-05,1644,106,998,real
RN,2020-05-06,1739,95,1031,real
RN,2020-05-07,1751,12,997,real
RN,2020-05-08,1751,0,970,real
RN,2020-05-09,1751,0,967,real
RN,2020-05-10,1751,0,967,real
RN,2020-05-11,1987,236,1130,real
RN,2020-05-12,2003,16,917,real
RN,2020-05-13,2536,533,1359,real
RN,2020-05-14,2546,10,1361,real
RN,2020-05-15,2546,0,1361,real
RN,2020-05-16,2546,0,1361,real
RN,2020-05-17,2546,0,1123,real
RN,2020-05-18,2546,0,1008,real
RN,2020-05-19,2546,0,902,real
RN,2020-05-20,2546,0,807,real
RN,2020-05-21,2546,0,795,real
RN,2020-05-22,2546,0,795,real
RN,2020-05-23,2546,0,795,real
RN,2020-05-24,4773,2227,3022,real
RN,2020-05-25,5471,698,3484,real
RN,2020-05-26,5628,157,3625,real
RN,2020-05-27,5629,1,3093,real
RN,2020-05-28,5629,0,3083,real
RN,2020-05-29,5629,0,3083,real
RN,2020-05-30,5629,0,3083,real
RN,2020-05-31,5629,0,3083,real
RN,2020-06-01,8231,2602,5685,real
RN,2020-06-02,9147,916,6601,real
RN,2020-06-03,9149,2,6603,real
RN,2020-06-04,9149,0,6603,real
RN,2020-06-05,9431,282,6885,real
RN,2020-06-06,9438,7,6892,real
RN,2020-06-07,9438,0,4665,real
RN,2020-06-08,11024,1586,5553,real
RN,2020-06-09,11565,541,5937,real
RN,2020-06-10,11565,0,5936,real
RN,2020-06-11,11565,0,5936,real
RN,2020-06-12,11527,-38,5898,real
RN,2020-06-13,13786,2259,8157,real
RN,2020-06-14,13786,0,8157,real
RN,2020-06-15,14211,425,5980,real
RN,2020-06-16,15686,1475,6539,real
RN,2020-06-17,15885,199,6736,real
RN,2020-06-18,16035,150,6886,real
RN,2020-06-19,19201,3166,9770,real
RN,2020-06-20,15981,-3220,6543,real
RN,2020-06-21,19951,3970,10513,real
RN,2020-06-22,20069,118,9045,real
RN,2020-06-23,21838,1769,10273,real
RN,2020-06-24,22732,894,11167,real
RN,2020-06-25,23800,1068,12235,real
RN,2020-06-26,22659,-1141,11132,real
RN,2020-06-27,23725,1066,9939,real
RN,2020-06-28,29771,6046,15985,real
RN,2020-06-29,30339,568,16128,real
RN,2020-06-30,31951,1612,16265,real
RN,2020-07-01,31967,16,16082,real
RN,2020-07-02,31967,0,15932,real
RN,2020-07-03,31967,0,12766,real
RN,2020-07-04,31967,0,15986,real
RN,2020-07-05,35043,3076,15092,real
RN,2020-07-06,35052,9,14983,real
RN,2020-07-07,35052,0,13214,real
RN,2020-07-08,37120,2068,14388,real
RN,2020-07-09,37124,4,13324,real
RN,2020-07-10,37124,0,14465,real
RN,2020-07-11,37124,0,13399,real
RN,2020-07-12,37124,0,7353,real
RN,2020-07-13,37124,0,6785,real
RN,2020-07-14,37124,0,5173,real
RN,2020-07-15,37124,0,5157,real
RN,2020-07-16,37124,0,5157,real
RN,2020-07-17,37124,0,5157,real
RN,2020-07-18,37124,0,5157,real
